CPRO;LITPRO;CUMUN;LITMUN;CUDIS;BI_ALVHEPCO_TVC_15;BI_ALVHEPCO_TVU_15;ALQM2mes_LV_M_VC_15;ALQM2mes_LV_25_VC_15;ALQM2mes_LV_75_VC_15;ALQM2mes_LV_M_VU_15;ALQM2mes_LV_25_VU_15;ALQM2mes_LV_75_VU_15;ALQTBID12_M_VC_15;ALQTBID12_25_VC_15;ALQTBID12_75_VC_15;ALQTBID12_M_VU_15;ALQTBID12_25_VU_15;ALQTBID12_75_VU_15;SLVM2_M_VC_15;SLVM2_25_VC_15;SLVM2_75_VC_15;SLVM2_M_VU_15;SLVM2_25_VU_15;SLVM2_75_VU_15;BI_ALVHEPCO_TVC_16;BI_ALVHEPCO_TVU_16;ALQM2mes_LV_M_VC_16;ALQM2mes_LV_25_VC_16;ALQM2mes_LV_75_VC_16;ALQM2mes_LV_M_VU_16;ALQM2mes_LV_25_VU_16;ALQM2mes_LV_75_VU_16;ALQTBID12_M_VC_16;ALQTBID12_25_VC_16;ALQTBID12_75_VC_16;ALQTBID12_M_VU_16;ALQTBID12_25_VU_16;ALQTBID12_75_VU_16;SLVM2_M_VC_16;SLVM2_25_VC_16;SLVM2_75_VC_16;SLVM2_M_VU_16;SLVM2_25_VU_16;SLVM2_75_VU_16;BI_ALVHEPCO_TVC_17;BI_ALVHEPCO_TVU_17;ALQM2mes_LV_M_VC_17;ALQM2mes_LV_25_VC_17;ALQM2mes_LV_75_VC_17;ALQM2mes_LV_M_VU_17;ALQM2mes_LV_25_VU_17;ALQM2mes_LV_75_VU_17;ALQTBID12_M_VC_17;ALQTBID12_25_VC_17;ALQTBID12_75_VC_17;ALQTBID12_M_VU_17;ALQTBID12_25_VU_17;ALQTBID12_75_VU_17;SLVM2_M_VC_17;SLVM2_25_VC_17;SLVM2_75_VC_17;SLVM2_M_VU_17;SLVM2_25_VU_17;SLVM2_75_VU_17;BI_ALVHEPCO_TVC_18;BI_ALVHEPCO_TVU_18;ALQM2mes_LV_M_VC_18;ALQM2mes_LV_25_VC_18;ALQM2mes_LV_75_VC_18;ALQM2mes_LV_M_VU_18;ALQM2mes_LV_25_VU_18;ALQM2mes_LV_75_VU_18;ALQTBID12_M_VC_18;ALQTBID12_25_VC_18;ALQTBID12_75_VC_18;ALQTBID12_M_VU_18;ALQTBID12_25_VU_18;ALQTBID12_75_VU_18;SLVM2_M_VC_18;SLVM2_25_VC_18;SLVM2_75_VC_18;SLVM2_M_VU_18;SLVM2_25_VU_18;SLVM2_75_VU_18
02;Albacete;02035;Gineta, La;0203501;10;28;2,63157894736843;2,33546689703919;3,5823754789272;2,45901639344262;1,52284263959391;4,31034482758621;250;225;317;370;250;450;105;95;125;186;158;265;12;25;2,63157894736843;1,66666666666667;3,33333333333333;3,03010194848283;1,9381560786023;4,00336779448622;238;150;275;400;293,75;507,5;95;90;115;184;158,75;216,25;12;28;2,69230769230769;1,30434782608696;3,83141762452107;2,91970802919708;2,38095238095238;5,17985611510792;250;171;350;400;300;720;119;94;171;182;157;233;10;36;3,33333333333333;2,36620964175143;5,63529185867896;2,91970802919708;2,17054263565892;4,09836065573771;252;225;646;380;280;502,293577981651;105;92;119;179;156;226
02;Albacete;02036;Golosalvo;0203601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02037;Hell°n;0203701;44;21;2,94117647058823;2,03703703703703;4,10958904109589;2,67788196359625;1,79385153876634;3,95048945783133;300;217;380;275;200;415;104;74;139;154;83,25;201,25;48;24;2,82407407407407;2,16666666666667;4,80769230769231;2,58064516129033;1,27604384570329;3,57142857142857;300;203;500;250;188,854489164087;400;100;74;127;178;118;220;46;30;2,94117647058823;1,96191474493362;4,36492673992674;2,31707317073171;1,26661350345561;2,84443926685306;275;200;395;250;176,159166666667;380,555555555556;90;74;127;184;143,5;222,5;52;34;3;2,26537216828479;4,10958904109589;2,77777777777777;1,74549549549549;3,97182254196643;270;200;400;250;200;496,458333333333;101;74;131;178;101;222,5
02;Albacete;02037;Hell°n;0203702;125;7;3,21162046908316;2,23161290322581;4,89197691197691;;;;335;250;480;;;;113;84;131;;;;130;8;3,125;2,18253968253968;5,01002380952381;;;;327;250;520;;;;112;83;126;;;;151;8;3,31709616593337;2,38095238095238;4,96428571428572;;;;318;250;520;;;;108;78;126;;;;160;7;3,40909090909091;2,56272401433692;5,11111111111111;;;;325;270;500;;;;108;75;126;;;
02;Albacete;02037;Hell°n;0203703;211;16;3,24855775995497;2,34026364681942;4,96900826446281;2,58620689655172;1,38888888888889;3,93617021276596;323;235;500;300;150;405;101;86;118;147;114;184;231;18;3,28197945845005;2,45012340600576;5,00001436781609;3,54330708661418;2,20219435736678;3,99330463892874;320;240;500;400;275;466,245694117647;101;83;115;184;145;233,5;263;18;3,24333800841515;2,47933884297521;5;3,21815718157182;1,67973987664253;3,71608527131783;310;244;500;350;317,041666666667;462,5;101;82;117;184;145;233,5;292;21;3,47222222222222;2,59803921568627;5,28052805280528;3,54248687664042;2,02813067150635;4,16879288473736;320;250;500;425;310;542,5;100;80;115;168,5;136,75;217,25
02;Albacete;02037;Hell°n;0203704;;6;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;5;7;;;;;;;;;;;;;;;;;;
02;Albacete;02037;Hell°n;0203705;2;4;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;4;5;;;;;;;;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;
02;Albacete;02037;Hell°n;0203706;1;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
02;Albacete;02038;Herrera, La;0203801;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
02;Albacete;02039;Higueruela;0203901;1;5;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;;;;;;;;;1;6;;;;;;;;;;;;;;;;;;;2;6;;;;;;;;;;;;;;;;;;
02;Albacete;02040;Hoya-Gonzalo;0204001;;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
02;Albacete;02041;Jorquera;0204101;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02042;Letur;0204201;1;4;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;
02;Albacete;02043;Lezuza;0204301;;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
02;Albacete;02043;Lezuza;0204302;;3;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
02;Albacete;02044;LiÇtor;0204401;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02044;LiÇtor;0204402;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
02;Albacete;02045;Madrigueras;0204501;6;9;;;;;;;;;;;;;;;;;;;7;10;;;;2,36486486486487;1,55595724997566;4,17667238421955;;;;250;225;375;;;;234;166,5;288;9;11;;;;2,51801194053542;1,14751812604573;5,7055286418494;;;;256,898817345598;237,5;449,281275010004;;;;182;113,5;258;11;13;4,11290322580645;2,91708043694141;6,57598039215686;2,5;1,25357873210634;4,90066081764083;394;283;745;268,75;164;507,68125;120;76;125;209;160,75;268
02;Albacete;02045;Madrigueras;0204502;6;22;;;;2,60416666666667;2,15056526207605;4,67533490937747;;;;350;250;620;;;;163;143,5;224,5;7;23;;;;2,68630179344465;1,84192311183733;4,78256379231993;;;;382,5;287,5;525,00125;;;;162,5;143,5;223,75;5;23;;;;2,78207707785172;2,21867282293568;5,078125;;;;400;295,833333333333;650;;;;178;151,5;217,75;5;29;;;;2,61683738796415;1,85021335341366;4,84638518518518;;;;337,5;250;607,65;;;;165,5;145,5;213
02;Albacete;02046;Mahora;0204601;1;8;;;;;;;;;;;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;;2;12;;;;3,38983050847457;2,53164556962025;4,82758620689655;;;;500;360;700;;;;228;144;228;2;15;;;;2,74917335852622;2,28997085720028;4,82758620689655;;;;400;287,5;700;;;;228;148,5;228
02;Albacete;02047;Masegoso;0204701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02048;Minaya;0204801;;7;;;;;;;;;;;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;;;10;;;;3,24324324324324;1,98245614035088;4,09065628476084;;;;500;258;580;;;;202;165;270,5;;11;;;;2,89138003895198;2,03982739105829;3,29188048438048;;;;383,333333333333;255;537,065;;;;209;182,5;294,25
02;Albacete;02049;Molinicos;0204901;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
02;Albacete;02050;Montalvos;0205001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02051;Montealegre del Castillo;0205101;4;8;;;;;;;;;;;;;;;;;;;2;6;;;;;;;;;;;;;;;;;;;2;6;;;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;
02;Albacete;02051;Montealegre del Castillo;0205102;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
02;Albacete;02052;Motilleja;0205201;;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;
02;Albacete;02053;Munera;0205301;;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;
02;Albacete;02053;Munera;0205302;1;2;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;
02;Albacete;02053;Munera;0205303;1;1;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;
02;Albacete;02054;Navas de Jorquera;0205401;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
02;Albacete;02055;Nerpio;0205501;;3;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;4;5;;;;;;;;;;;;;;;;;;
02;Albacete;02056;Ontur;0205601;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;
02;Albacete;02056;Ontur;0205602;1;3;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;
02;Albacete;02057;Ossa de Montiel;0205701;2;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;
02;Albacete;02058;Paterna del Madera;0205801;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02059;Pe§ascosa;0205901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02060;Pe§as de San Pedro;0206001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02061;PÇtrola;0206101;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
02;Albacete;02062;Povedilla;0206201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02063;Pozohondo;0206301;1;9;;;;;;;;;;;;;;;;;;;2;7;;;;;;;;;;;;;;;;;;;1;11;;;;1,84900284900285;1,3195213060321;2,94267053701016;;;;175;123,75;425;;;;167;129,75;262,5;;12;;;;1,84615384615385;1,15384615384615;2,44565217391304;;;;150;150;283,333333333333;;;;183;139;216
02;Albacete;02064;Pozo-Lorente;0206401;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02065;Pozuelo;0206501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
02;Albacete;02066;Recueja, La;0206601;;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02067;Ri¢par;0206701;5;6;;;;;;;;;;;;;;;;;;;8;4;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;
02;Albacete;02068;Robledo;0206801;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
02;Albacete;02069;Roda, La;0206901;82;25;3,09734513274337;2,34295845997973;4,80742296918768;2,3556886522725;1,25546448087432;2,85067567567567;300;239;500;237,5;185,791666666667;393,75;114;97;136;215,5;164,25;252;93;23;3,33984375;2,373999157185;5,37758346581876;2,29175003334667;1,56284153005464;2,9008064516129;321;250;525;250;196,875;400;112;95;128;200,5;147,75;265,75;101;28;3,18900602409638;2,26258368460203;4,76190476190476;2,29591836734694;1,59235668789809;2,72727272727272;300;250;450;290;200;400;112;91;128;214;149;292;107;29;3,42300334768053;2,39747388117886;5,13929263565892;2,42132170160874;1,9661622530475;2,75;342;250;500;295;206,25;400;111;96;128;224;172,75;306,5
02;Albacete;02069;Roda, La;0206902;96;13;2,85714285714286;1,80327868852459;4;2,36556743909685;1,54904617950589;2,94608002602473;300;210;406;300;252,5;418,75;115;107;136;234,5;156,25;319,75;110;15;3,15789473684211;2,20059601415533;4,82320900537634;2,55572971090212;1,57039897296722;4,63815999489243;320;250;545;300;235,9375;425;116;107;139;202;147,5;268,5;110;18;3,16091954022988;2,46991367436117;5,15709642470206;2,52525252525252;1,67256289308176;3,02111410601977;330;285;600;300;245;475;115;106;139;244;147;295;122;21;3,15315315315315;2,44318852431802;5;2,50624871160586;2,13737367193573;2,89667182662538;325;275;600;275;244,6875;343,75;112;105;139;218;146,5;271,75
02;Albacete;02069;Roda, La;0206903;42;10;3,125;1,64248807631161;4,22619047619048;1,13268608414239;0,598638620256222;3,37292122175843;300;228;525;250;149,186084142395;414,166666666667;128;107;146;284;124;367;49;16;2,77777777777777;2,15592716942149;4,16664062565102;2,69607843137255;1,36054421768707;3,09090511700177;310;226;500;350;300;466,726672667267;123;107;139;186;124;332;50;17;2,63157894736843;1,80194805194805;3,64571092831962;2,67763443405532;1,18965061752857;3,79428463406944;250;210;350;350;300;560;125;107;138;197,5;125,25;320;60;22;2,77777777777777;2,21875;4,28571428571428;2,5974025974026;1,49289714773191;3,05995475113122;320;250;400;300;200;399,863107460643;115;107;136;183;120,5;283,5
02;Albacete;02070;Salobre;0207001;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;
02;Albacete;02071;San Pedro;0207101;1;3;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;2;6;;;;;;;;;;;;;;;;;;
02;Albacete;02072;Socovos;0207201;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02072;Socovos;0207202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02073;Tarazona de la Mancha;0207301;38;23;2,35849056603773;1,75634019896315;3,41687979539642;2,14926160337553;1,13596067053514;2,94060701203558;251;200;380;202,5200040008;160;350;110;93;122;160;117,25;237,25;39;27;2,19661955815465;1,43234052532833;3,58765288293535;2,16779279279279;1,34832730560578;4,08279220779221;250;168;380;238,636363636364;180;350;113;93;124;162,5;109;244;40;28;2,56410256410257;1,93548387096774;4;2,53333333333333;1,85185185185185;2,99319727891157;266;200;440;275;200;380;112;93;122;164;109;240;38;37;2,73809523809524;1,96774193548388;4,16346153846154;2,58342114506498;1,73114119922631;4,125;300;204;435;263,75;200;372,5;110;88;123;162;109;238,5
02;Albacete;02073;Tarazona de la Mancha;0207302;10;9;1,875;1,4178431372549;2,83051378446115;;;;250;132;345;;;;113;101;133;;;;9;11;;;;2,17773322325746;1,67850990525409;3,05098684210527;;;;210;142,5;271,25;;;;168,5;142,5;209;7;12;;;;1,97841726618705;1,69491525423729;2,74509803921568;;;;200;190;233,333333333333;;;;161;145;200;10;12;3,42465753424658;1,60294117647059;5,41247782377292;1,84426229508197;1,37931034482758;2,63157894736843;495;187;540;200;150;225;103;92;133;161;145;236
02;Albacete;02074;Tobarra;0207401;4;5;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;;3;7;;;;;;;;;;;;;;;;;;;3;7;;;;;;;;;;;;;;;;;;
02;Albacete;02074;Tobarra;0207402;21;9;2,52118644067797;1,64827391058291;3,20647603027754;;;;280;200;300;;;;112;104;123;;;;20;11;2,57009345794392;2,31481481481482;3,96341463414634;1,51630690241897;1,04450757575758;2,94507042253521;280;250;460;206,458220502901;150;255;111;103;124;159;129;189,75;23;11;3,00706152026027;2,4948347107438;4,10909920876446;1,52777777777778;1,11574225865209;2,92840375586854;300;281;460;195;132,5;300;109;98;123;140;126;178,75;26;10;2,83018867924528;2,43310442813166;3,63377609108159;2,37127371273713;1,67559385188635;3,35680751173709;300;250;449;291,666666666667;190;300;111;101;121;136;124;175,5
02;Albacete;02074;Tobarra;0207403;10;3;2,5974025974026;1,85840802675585;4,00202634245188;;;;300;200;383;;;;104;96;138;;;;8;2;;;;;;;;;;;;;;;;;;;12;3;1,92307692307693;1,82570638016183;2,5974025974026;;;;200;190;300;;;;105;100;124;;;;15;3;2,18105065666042;1,80007983296488;3,63277676061052;;;;240;206;456;;;;112;98;136;;;
02;Albacete;02074;Tobarra;0207404;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02075;Valdeganga;0207501;2;2;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;
02;Albacete;02075;Valdeganga;0207502;;3;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
02;Albacete;02076;Vianos;0207601;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02077;Villa de Ves;0207701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02078;Villalgordo del J£car;0207801;;7;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;
02;Albacete;02079;Villamalea;0207901;17;12;4,26702657807309;2,3448347107438;7,54805438349743;2,45901639344262;1,53508771929824;4,6875;400;300;600;300;233,333333333333;600;110;78;143;193;181;316;20;15;4,95867768595042;3,55029585798817;8;3,40386717243152;1,76738141650423;4,69983552631579;600;313;600;300;268,854166666667;600,000833333333;108;75;139;200,5;137,25;341,5;17;16;3,55340622371741;2,72639772346837;6,71545968156137;3,72427983539095;1,69491525423729;4,73684210526316;317;278;600;600;275;700;106;78;119;198;183;340;15;18;6,7816091954023;3,09884499497824;7,7;3,75925925925926;1,70690487687108;5,4320987654321;600;300;669;402,535253525353;265;625;106;75;120;198;132,5;264,5
02;Albacete;02079;Villamalea;0207902;7;15;;;;2,44031007751938;2,225;3,29856115107913;;;;300;245;400,25;;;;157;145,25;238,75;7;17;;;;2,7418831088975;2,16539486434108;4,12152777777778;;;;302,455;281,25;453,333333333333;;;;169,5;153,25;282,25;9;20;;;;2,61908831908832;2,34375;4,28571428571428;;;;306,433333333333;275;577,25;;;;186;153;284;10;25;4,54545454545454;1,8963963963964;5,80172413793103;2,90943715615743;2,38057553956834;4,13723544973545;550;261;655;340;300;445;116;104;132;183;155,5;282,25
02;Albacete;02080;Villapalacios;0208001;1;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;
02;Albacete;02081;Villarrobledo;0208101;43;7;3,14351547070441;2,57191994996873;5,06063002489795;;;;346;269;557;;;;115;93;135;;;;44;7;3,48837209302326;2,65957446808511;4,98610124278573;;;;325;275;560;;;;109;89;130;;;;48;10;3,26086956521739;2,56872852233677;4,87588652482269;1,79153094462541;0,910763406403309;2,24069229298145;325;275;540;222,5;155,26;568,5175;112;92;135;342;279;596;55;9;3,50169779286927;2,56083202511774;4,98768070477784;;;;335;298;600;;;;115;92;132;;;
02;Albacete;02081;Villarrobledo;0208102;25;18;3,20423486198887;2,12508080155139;4,72052421969066;2,10105044117857;1,02059364014062;3,19304502056682;300;250;470;250,02500250025;237,5;429,166666666667;107;74;150;226;160,5;290,5;33;18;3,50702576112412;2,3749829450042;4,8728813559322;1,74418604651163;0,904631083202508;3,19090454772613;300;263;459;250;166,666666666667;350;102;74;141;218;145,5;279,5;40;19;2,88461538461538;2,08333333333333;4,09090909090909;2,28887959866221;1,39477278514712;4,64975845410628;285;250;400;292,5;196,458333333333;512,5;109;86;150;178,5;141,25;232,75;41;15;3,03318207600681;1,8757824454027;4,61864406779661;1,91744730679157;1,35773317591499;3,22126013264554;270;220;438;250;166,666666666667;381,25;102;80;143;179,5;148,75;232,75
02;Albacete;02081;Villarrobledo;0208103;71;24;3,12970409320548;2,23733097333843;5,44626593806922;1,98675496688742;0,875350140056025;3,16455696202532;300;234;500;300;167,516751675168;450;112;86;131;213;159;295;71;25;2,95631067961165;2,25143081584558;4,5020730958231;1,87529301453353;1,30748227629814;3,14961108410307;300;239;485;323,713621362136;200;457,5;117;94;131;217,5;154,5;304,5;73;26;3,50081699346405;2,53235598644578;5,22876643073812;2,40963855421687;1,33124790796822;3,80218481795405;348;256;600;329,583333333333;250;485;119;91;133;208;159,5;301;78;27;3,16455696202532;2,38233665559247;5,08474576271187;2,668781365401;1,87047920433997;4,09475740801042;320;263;510;350;295,833333333333;600;117;98;133;219,5;168,25;309,5
02;Albacete;02081;Villarrobledo;0208104;71;14;3,07968017645437;2,2173582032737;4,83695652173913;2,28260869565218;1,14510467750368;3,6976911976912;300;237;470;300;200;450;111;95;127;165;112;264;87;17;3,1998199819982;2,44964833759591;4,94050595238095;2,54579872984856;1,28303213578638;5,41330373957493;300;245;500;275;200;587,5;107;89;128;139;115,25;250,25;94;19;3,21782178217822;2,4429164504411;4,93556498506993;2,48208058891902;0,977702686335783;3,90817124972054;320;233;500;225;187,5;572,916666666667;111;98;130;173,5;130,25;316;106;16;3,29059829059829;2,43710691823899;4,97514699642359;2,38095238095238;1,23456790123457;4,47940370177922;325;250;520;300,120048019208;200;550;112;99;130;141;113;273
02;Albacete;02082;Villatoya;0208201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02083;Villavaliente;0208301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
02;Albacete;02084;Villaverde de Guadalimar;0208401;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02085;Viveros;0208501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02;Albacete;02086;Yeste;0208601;8;3;;;;;;;;;;;;;;;;;;;7;5;;;;;;;;;;;;;;;;;;;6;7;;;;;;;;;;;;;;;;;;;6;9;;;;;;;;;;;;;;;;;;
02;Albacete;02901;Pozo Ca§ada;0290101;11;14;2,94372294372294;2,28111691831204;3,41446590461175;2,10526315789473;1,01546391752578;2,5090139191682;230;190;357;207;119,166666666667;255;104;69;113;142;121;179;13;13;2,94372294372294;2,13603368176539;3,46373669688608;2,24483927287666;1,19423568915894;2,81449893390192;255;195;350;207,25;185;247,5;104;75;114;139;120,5;181,5;17;15;2,94372294372294;2,10917312661498;3,53834302325582;2,16010821446138;1,14437565513627;2,75159914712153;275;181;370;201,5;123,977376599634;237,75;103;97;114;139;121,5;176,5;16;14;2,68656716417911;2,41100323624596;3,38983050847457;2,27472527472527;1,46780838041432;2,97496318114875;250;200;333;207;178,5;257,729504172803;99;97;115;136;116;146
03;Alicante;03001;Adsubia;0300101;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;
